date	value	lower_ci	upper_ci	incidence	scenario
2021-04-15	14177617	13209472	15179746	NA	Informed
2021-04-16	14300508	13156304	15497267	122891	Informed
2021-04-17	14426139	13126004	15810060	125631	Informed
2021-04-18	14554536	13097922	16116266	128397	Informed
2021-04-19	14685775	13080512	16423357	131239	Informed
2021-04-20	14818377	13072849	16737307	132602	Informed
2021-04-21	14954425	13062533	17051503	136048	Informed
2021-04-22	15093927	13057461	17379228	139502	Informed
2021-04-23	15235164	13067608	17702439	141237	Informed
2021-04-24	15379235	13067190	18042401	144071	Informed
2021-04-25	15526164	13076260	18396229	146929	Informed
2021-04-26	15675330	13077869	18739251	149166	Informed
2021-04-27	15827973	13087166	19098819	152643	Informed
2021-04-28	15983128	13099602	19459399	155155	Informed
2021-04-29	16140648	13115962	19825134	157520	Informed
2021-04-30	16302091	13131100	20205633	161443	Informed
2021-05-01	16466832	13141412	20603542	164741	Informed
2021-05-02	16632990	13162385	20986627	166158	Informed
2021-05-03	16802446	13177337	21395502	169456	Informed
2021-05-04	16975233	13199303	21809308	172787	Informed
2021-05-05	17148741	13220611	22227020	173508	Informed
2021-05-06	17326675	13250598	22650058	177934	Informed
2021-05-07	17506551	13261652	23092815	179876	Informed
2021-05-08	17689049	13288870	23537103	182498	Informed
2021-05-09	17874437	13310038	23993834	185388	Informed
2021-05-10	18062867	13332819	24463559	188430	Informed
2021-05-11	18254764	13361379	24917328	191897	Informed
2021-05-12	18449821	13390374	25423305	195057	Informed
2021-05-13	18648052	13411688	25909959	198231	Informed
2021-05-14	18848487	13446535	26426076	200435	Informed
2021-05-15	19053449	13465065	26935143	204962	Informed
2021-05-16	19260404	13492424	27463572	206955	Informed
2021-05-17	19469294	13510996	27981353	208890	Informed
2021-05-18	19681291	13551903	28547776	211997	Informed
2021-05-19	19897479	13587132	29099822	216188	Informed
2021-05-20	20116836	13608146	29646787	219357	Informed
2021-05-21	20338921	13649891	30227890	222085	Informed
2021-05-22	20564142	13677826	30812602	225221	Informed
2021-05-23	20792328	13702314	31390395	228186	Informed
2021-05-24	21025078	13724797	32001784	232750	Informed
2021-05-25	21260382	13775670	32627779	235304	Informed
2021-05-26	21498741	13803811	33264166	238359	Informed
2021-05-27	21741641	13832548	33912257	242900	Informed
2021-05-28	21986862	13872266	34568670	245221	Informed
2021-05-29	22235309	13903425	35291774	248447	Informed
2021-05-30	22486989	13935995	35958575	251680	Informed
2021-05-31	22743071	13975392	36663428	256082	Informed
2021-06-01	23002880	14015946	37376287	259809	Informed
2021-06-02	23266457	14040482	38111331	263577	Informed
2021-06-03	23534429	14070602	38871769	267972	Informed
2021-06-04	23807012	14111314	39629986	272583	Informed
2021-06-05	24082886	14158259	40419787	275874	Informed
2021-06-06	24364516	14189111	41212915	281630	Informed
2021-06-07	24650235	14225520	42025967	285719	Informed
2021-06-08	24940544	14267896	42871321	290309	Informed
2021-06-09	25237371	14313465	43742654	296827	Informed
2021-06-10	25538351	14341408	44633258	300980	Informed
2021-06-11	25844085	14392283	45536824	305734	Informed
2021-06-12	26154277	14441351	46475195	310192	Informed
2021-06-13	26469699	14490409	47396378	315422	Informed
2021-06-14	26790136	14528782	48394965	320437	Informed
2021-06-15	27116237	14569352	49396881	326101	Informed
2021-06-16	27445597	14609072	50394904	329360	Informed
2021-06-17	27780284	14645816	51437822	334687	Informed
2021-06-18	28120706	14710899	52488417	340422	Informed
2021-06-19	28465726	14743631	53595533	345020	Informed
2021-06-20	28817256	14798884	54792384	351530	Informed
2021-06-21	29174277	14832322	55901426	357021	Informed
2021-06-22	29538087	14882688	57016735	363810	Informed
2021-06-23	29907110	14938921	58252116	369023	Informed
2021-06-24	30281626	14991817	59500325	374516	Informed
2021-06-25	30662703	15037185	60767991	381077	Informed
2021-06-26	31050008	15087199	62115651	387305	Informed
2021-06-27	31443460	15125404	63373709	393452	Informed
2021-06-28	31842195	15191445	64701862	398735	Informed
2021-06-29	32247579	15234335	66061192	405384	Informed
2021-06-30	32658722	15279937	67528188	411143	Informed
2021-07-01	33075995	15326370	68904301	417273	Informed
2021-07-02	33500563	15378208	70423414	424568	Informed
2021-07-03	33932113	15423507	71950980	431550	Informed
2021-07-04	34370659	15483594	73479660	438546	Informed
2021-07-05	34814693	15527522	75034962	444034	Informed
2021-07-06	35266235	15570817	76682259	451542	Informed
2021-07-07	35725101	15620192	78394124	458866	Informed
2021-07-08	36192112	15684696	80026876	467011	Informed
2021-07-09	36666740	15734102	81729008	474628	Informed
2021-07-10	37148128	15787597	83524618	481388	Informed
2021-07-11	37635592	15836329	85229921	487464	Informed
2021-07-12	38131824	15880178	87200214	496232	Informed
2021-07-13	38632443	15948770	89064674	500619	Informed
2021-07-14	39142437	15986551	91065986	509994	Informed
2021-07-15	39660867	16043455	93048656	518430	Informed
2021-07-16	40186926	16100964	95130757	526059	Informed
2021-07-17	40722130	16155128	97239829	535204	Informed
2021-07-18	41263615	16209491	99346785	541485	Informed
2021-07-19	41813298	16260495	101485020	549683	Informed
2021-07-20	42370753	16310195	103768177	557455	Informed
2021-07-21	42937574	16394519	106069167	566821	Informed
2021-07-22	43512177	16429597	108371340	574603	Informed
2021-07-23	44095718	16492445	110765630	583541	Informed
2021-07-24	44686616	16552102	113189230	590898	Informed
2021-07-25	45286413	16611930	115661924	599797	Informed
2021-07-26	45895139	16674486	118157078	608726	Informed
2021-07-27	46513211	16713337	120709282	618072	Informed
2021-07-28	47139840	16783091	123397231	626629	Informed
2021-07-29	47774213	16820876	126179985	634373	Informed
2021-07-30	48416796	16878618	128799281	642583	Informed
2021-07-31	49068906	16926024	131652946	652110	Informed
2021-08-01	49729483	16992926	134419129	660577	Informed
2021-08-02	50399962	17038172	137311285	670479	Informed
2021-08-03	51078299	17099939	140162834	678337	Informed
2021-08-04	51766986	17147196	143175916	688687	Informed
2021-08-05	52463713	17236216	146104944	696727	Informed
2021-08-06	53169568	17276575	149236476	705855	Informed
2021-08-07	53884329	17342397	152487729	714761	Informed
2021-08-08	54609668	17391000	155706259	725339	Informed
2021-08-09	55342690	17438744	159021319	733022	Informed
2021-08-10	56087298	17483787	162268816	744608	Informed
2021-08-11	56839758	17527870	165629480	752460	Informed
