date	value	lower_ci	upper_ci	incidence	scenario
2021-03-15	11388795	10650308	12160346	NA	Informed
2021-03-16	11397740	10551426	12285229	8945	Informed
2021-03-17	11406437	10459234	12408365	8697	Informed
2021-03-18	11414517	10377901	12510411	8080	Informed
2021-03-19	11421968	10306226	12608953	7451	Informed
2021-03-20	11430312	10243151	12700518	8344	Informed
2021-03-21	11438531	10176884	12796434	8219	Informed
2021-03-22	11446744	10120871	12883682	8213	Informed
2021-03-23	11454381	10062607	12958991	7637	Informed
2021-03-24	11462420	10019374	13036980	8039	Informed
2021-03-25	11470461	9960609	13112369	8041	Informed
2021-03-26	11478511	9917692	13184328	8050	Informed
2021-03-27	11486470	9872319	13262781	7959	Informed
2021-03-28	11494204	9822300	13328300	7734	Informed
2021-03-29	11502144	9795330	13404025	7940	Informed
2021-03-30	11509446	9746645	13464649	7302	Informed
2021-03-31	11516846	9702571	13534079	7400	Informed
2021-04-01	11524245	9669211	13592368	7399	Informed
2021-04-02	11531351	9634837	13658794	7106	Informed
2021-04-03	11538774	9601397	13710529	7423	Informed
2021-04-04	11545914	9568159	13773998	7140	Informed
2021-04-05	11552085	9532074	13834684	6171	Informed
2021-04-06	11559042	9498338	13884496	6957	Informed
2021-04-07	11565980	9470832	13948602	6938	Informed
2021-04-08	11572627	9436155	14006098	6647	Informed
2021-04-09	11579389	9408112	14062205	6762	Informed
2021-04-10	11585443	9378642	14114057	6054	Informed
2021-04-11	11592378	9354008	14176727	6935	Informed
2021-04-12	11598411	9326036	14223938	6033	Informed
2021-04-13	11605213	9287913	14280116	6802	Informed
2021-04-14	11612446	9265602	14328415	7233	Informed
2021-04-15	11618291	9243965	14390502	5845	Informed
2021-04-16	11624575	9219158	14432172	6284	Informed
2021-04-17	11631223	9200796	14486298	6648	Informed
2021-04-18	11637256	9170791	14529283	6033	Informed
2021-04-19	11643289	9150486	14577059	6033	Informed
2021-04-20	11648485	9130587	14625786	5196	Informed
2021-04-21	11653991	9105993	14679435	5506	Informed
2021-04-22	11660617	9087323	14725035	6626	Informed
2021-04-23	11666163	9057796	14777704	5546	Informed
2021-04-24	11671063	9039788	14824193	4900	Informed
2021-04-25	11675309	9018446	14862160	4246	Informed
2021-04-26	11681444	8993155	14906257	6135	Informed
2021-04-27	11685848	8975498	14953881	4404	Informed
2021-04-28	11691417	8948497	14998257	5569	Informed
2021-04-29	11697152	8929144	15033927	5735	Informed
2021-04-30	11702602	8907102	15075708	5450	Informed
2021-05-01	11707457	8887384	15129098	4855	Informed
2021-05-02	11713154	8860944	15165789	5697	Informed
2021-05-03	11719126	8845290	15223608	5972	Informed
2021-05-04	11723840	8830110	15255066	4714	Informed
2021-05-05	11728878	8816256	15298876	5038	Informed
2021-05-06	11733996	8797963	15343929	5118	Informed
2021-05-07	11738754	8768856	15389165	4758	Informed
2021-05-08	11744096	8757627	15422003	5342	Informed
2021-05-09	11749451	8741696	15475883	5355	Informed
2021-05-10	11753665	8718393	15509336	4214	Informed
2021-05-11	11758427	8699223	15561210	4762	Informed
2021-05-12	11763038	8675497	15582789	4611	Informed
2021-05-13	11767850	8663520	15634997	4812	Informed
2021-05-14	11771733	8647968	15671640	3883	Informed
2021-05-15	11776498	8620724	15707628	4765	Informed
2021-05-16	11780869	8611245	15751578	4371	Informed
2021-05-17	11785106	8597539	15784183	4237	Informed
2021-05-18	11789130	8567135	15826953	4024	Informed
2021-05-19	11793797	8550374	15856535	4667	Informed
2021-05-20	11798134	8542947	15892053	4337	Informed
2021-05-21	11802445	8512400	15937861	4311	Informed
2021-05-22	11806711	8498213	15975795	4266	Informed
2021-05-23	11810915	8478931	16023794	4204	Informed
2021-05-24	11816045	8474622	16055982	5130	Informed
2021-05-25	11820864	8460851	16086984	4819	Informed
2021-05-26	11825539	8434606	16128066	4675	Informed
2021-05-27	11829483	8423192	16162899	3944	Informed
2021-05-28	11833868	8405368	16209523	4385	Informed
2021-05-29	11837394	8390046	16244488	3526	Informed
2021-05-30	11840453	8367813	16266026	3059	Informed
2021-05-31	11844566	8352409	16308842	4113	Informed
2021-06-01	11848793	8333721	16350395	4227	Informed
2021-06-02	11852125	8321988	16374486	3332	Informed
2021-06-03	11855879	8302498	16416479	3754	Informed
2021-06-04	11860289	8282750	16434902	4410	Informed
2021-06-05	11864486	8267894	16484553	4197	Informed
2021-06-06	11868661	8255723	16522667	4175	Informed
2021-06-07	11872022	8238534	16568498	3361	Informed
2021-06-08	11876538	8228565	16592018	4516	Informed
2021-06-09	11879875	8205889	16623588	3337	Informed
2021-06-10	11883051	8188233	16667031	3176	Informed
2021-06-11	11887578	8179755	16703413	4527	Informed
2021-06-12	11891489	8163889	16734791	3911	Informed
2021-06-13	11895608	8148367	16763308	4119	Informed
2021-06-14	11900325	8141806	16800905	4717	Informed
2021-06-15	11904520	8122332	16839098	4195	Informed
2021-06-16	11908084	8104554	16864216	3564	Informed
2021-06-17	11911984	8083555	16889560	3900	Informed
2021-06-18	11915526	8077444	16927860	3542	Informed
2021-06-19	11919496	8071699	16970673	3970	Informed
2021-06-20	11922509	8049420	17000609	3013	Informed
2021-06-21	11926101	8046518	17025760	3592	Informed
2021-06-22	11929134	8020513	17063390	3033	Informed
2021-06-23	11932622	8010659	17102521	3488	Informed
2021-06-24	11936283	7998948	17134120	3661	Informed
2021-06-25	11940142	7990649	17162063	3859	Informed
2021-06-26	11943173	7969454	17195546	3031	Informed
2021-06-27	11946733	7952983	17230307	3560	Informed
2021-06-28	11950056	7944213	17257463	3323	Informed
2021-06-29	11953090	7925058	17299147	3034	Informed
2021-06-30	11956057	7911499	17327000	2967	Informed
2021-07-01	11959930	7901899	17354453	3873	Informed
2021-07-02	11963155	7879319	17387001	3225	Informed
2021-07-03	11967007	7869281	17416657	3852	Informed
2021-07-04	11970868	7854810	17453624	3861	Informed
2021-07-05	11974189	7837160	17483294	3321	Informed
2021-07-06	11978029	7830338	17517723	3840	Informed
2021-07-07	11981697	7812342	17548289	3668	Informed
2021-07-08	11984715	7798373	17561502	3018	Informed
2021-07-09	11987919	7784091	17608425	3204	Informed
2021-07-10	11991487	7774503	17629793	3568	Informed
2021-07-11	11994757	7770857	17671224	3270	Informed
