date	value	lower_ci	upper_ci	incidence	scenario
2021-03-01	11116881	10399274	11868285	NA	Informed
2021-03-02	11124304	10296114	11991412	7423	Informed
2021-03-03	11130732	10206580	12104175	6428	Informed
2021-03-04	11137163	10129227	12201941	6431	Informed
2021-03-05	11143638	10054344	12293648	6475	Informed
2021-03-06	11149726	9991801	12386887	6088	Informed
2021-03-07	11155337	9925397	12469680	5611	Informed
2021-03-08	11161348	9871591	12548722	6011	Informed
2021-03-09	11166855	9820156	12627576	5507	Informed
2021-03-10	11172646	9768099	12690408	5791	Informed
2021-03-11	11177914	9717790	12764063	5268	Informed
2021-03-12	11182802	9671192	12828082	4888	Informed
2021-03-13	11188263	9625950	12896512	5461	Informed
2021-03-14	11193606	9585829	12960641	5343	Informed
2021-03-15	11197577	9543307	13020846	3971	Informed
2021-03-16	11201953	9505424	13073285	4376	Informed
2021-03-17	11206427	9471187	13143236	4474	Informed
2021-03-18	11210816	9428097	13194701	4389	Informed
2021-03-19	11215000	9394933	13245090	4184	Informed
2021-03-20	11218387	9356085	13304658	3387	Informed
2021-03-21	11221496	9327897	13356920	3109	Informed
2021-03-22	11224362	9292319	13402253	2866	Informed
2021-03-23	11227765	9266576	13453060	3403	Informed
2021-03-24	11230875	9230049	13504218	3110	Informed
2021-03-25	11234077	9203546	13547497	3202	Informed
2021-03-26	11236477	9170779	13596173	2400	Informed
2021-03-27	11239346	9143330	13635276	2869	Informed
2021-03-28	11242518	9116657	13674265	3172	Informed
2021-03-29	11245301	9093759	13719802	2783	Informed
2021-03-30	11247943	9074797	13765970	2642	Informed
2021-03-31	11250410	9040127	13805306	2467	Informed
2021-04-01	11252761	9016019	13843642	2351	Informed
2021-04-02	11255017	8979521	13888283	2256	Informed
2021-04-03	11257448	8956505	13931270	2431	Informed
2021-04-04	11259213	8929774	13971684	1765	Informed
2021-04-05	11261075	8907705	14009928	1862	Informed
2021-04-06	11262718	8884257	14043183	1643	Informed
2021-04-07	11264537	8855934	14095077	1819	Informed
2021-04-08	11265778	8826425	14122546	1241	Informed
2021-04-09	11267727	8795449	14157763	1949	Informed
2021-04-10	11269040	8789171	14193504	1313	Informed
2021-04-11	11270908	8763356	14228741	1868	Informed
2021-04-12	11272520	8737128	14266342	1612	Informed
2021-04-13	11274418	8719073	14303833	1898	Informed
2021-04-14	11275025	8691562	14334536	607	Informed
2021-04-15	11276215	8667309	14375852	1190	Informed
2021-04-16	11277833	8644092	14402646	1618	Informed
2021-04-17	11278888	8618298	14436658	1055	Informed
2021-04-18	11280288	8601301	14474789	1400	Informed
2021-04-19	11281138	8570836	14494090	850	Informed
2021-04-20	11283571	8553196	14531100	2433	Informed
2021-04-21	11285029	8535035	14561503	1458	Informed
2021-04-22	11286251	8512960	14594381	1222	Informed
2021-04-23	11287370	8483709	14624929	1119	Informed
2021-04-24	11288266	8465812	14654551	896	Informed
2021-04-25	11289432	8444862	14700975	1166	Informed
2021-04-26	11290451	8419136	14726501	1019	Informed
2021-04-27	11291331	8395754	14747999	880	Informed
2021-04-28	11292297	8381204	14776945	966	Informed
2021-04-29	11293038	8363530	14804799	741	Informed
2021-04-30	11293640	8346089	14832962	602	Informed
2021-05-01	11294667	8321211	14855648	1027	Informed
2021-05-02	11295324	8299488	14874190	657	Informed
2021-05-03	11295693	8281312	14913215	369	Informed
2021-05-04	11296386	8258736	14937721	693	Informed
2021-05-05	11297027	8244351	14959716	641	Informed
2021-05-06	11298054	8229438	14993194	1027	Informed
2021-05-07	11298966	8210131	15011992	912	Informed
2021-05-08	11299172	8193676	15038587	206	Informed
2021-05-09	11299489	8162041	15064032	317	Informed
2021-05-10	11299780	8157717	15087644	291	Informed
2021-05-11	11301369	8137002	15117035	1589	Informed
2021-05-12	11302206	8128654	15134596	837	Informed
2021-05-13	11302816	8102477	15174184	610	Informed
2021-05-14	11302785	8081217	15197658	-31	Informed
2021-05-15	11303949	8066921	15213463	1164	Informed
2021-05-16	11304065	8048705	15249520	116	Informed
2021-05-17	11303817	8032672	15274949	-248	Informed
2021-05-18	11304810	8009461	15300682	993	Informed
2021-05-19	11306644	7995954	15323347	1834	Informed
2021-05-20	11307562	7976488	15343488	918	Informed
2021-05-21	11308050	7957932	15367415	488	Informed
2021-05-22	11308180	7937487	15392372	130	Informed
2021-05-23	11308733	7932319	15417731	553	Informed
2021-05-24	11308751	7910800	15435141	18	Informed
2021-05-25	11309119	7891283	15459026	368	Informed
2021-05-26	11309724	7869298	15469093	605	Informed
2021-05-27	11310357	7858532	15511836	633	Informed
2021-05-28	11311259	7837015	15528956	902	Informed
2021-05-29	11312148	7823002	15554397	889	Informed
2021-05-30	11312386	7806707	15582338	238	Informed
2021-05-31	11312898	7779203	15605845	512	Informed
2021-06-01	11313007	7772993	15621865	109	Informed
2021-06-02	11312796	7761028	15661847	-211	Informed
2021-06-03	11313593	7741105	15666438	797	Informed
2021-06-04	11313736	7724930	15692123	143	Informed
2021-06-05	11314188	7703572	15718965	452	Informed
2021-06-06	11314936	7690747	15743927	748	Informed
2021-06-07	11314674	7679623	15766444	-262	Informed
2021-06-08	11315103	7658055	15783228	429	Informed
2021-06-09	11315722	7646240	15805627	619	Informed
2021-06-10	11316438	7636145	15823921	716	Informed
2021-06-11	11316712	7616335	15848361	274	Informed
2021-06-12	11317397	7605478	15866677	685	Informed
2021-06-13	11318566	7585120	15881540	1169	Informed
2021-06-14	11319005	7566921	15894860	439	Informed
2021-06-15	11318632	7553869	15918006	-373	Informed
2021-06-16	11319430	7543442	15957575	798	Informed
2021-06-17	11319776	7531603	15968728	346	Informed
2021-06-18	11320266	7514000	15988737	490	Informed
2021-06-19	11320180	7500185	16009132	-86	Informed
2021-06-20	11320699	7479391	16023280	519	Informed
2021-06-21	11321080	7471254	16040696	381	Informed
2021-06-22	11321949	7462644	16072897	869	Informed
2021-06-23	11323123	7435440	16094072	1174	Informed
2021-06-24	11323682	7422550	16116856	559	Informed
2021-06-25	11324464	7417135	16136086	782	Informed
2021-06-26	11324455	7397274	16144327	-9	Informed
2021-06-27	11325168	7379335	16155119	713	Informed
