date	value	lower_ci	upper_ci	incidence	scenario
2021-03-30	12113670	11300217	12964015	NA	Informed
2021-03-31	12137965	11196174	13126210	24295	Informed
2021-04-01	12163893	11107915	13280626	25928	Informed
2021-04-02	12187964	11031588	13419949	24071	Informed
2021-04-03	12211585	10957140	13544159	23621	Informed
2021-04-04	12234720	10895256	13675723	23135	Informed
2021-04-05	12258469	10834671	13799099	23749	Informed
2021-04-06	12281946	10776660	13910514	23477	Informed
2021-04-07	12304773	10724056	14029658	22827	Informed
2021-04-08	12327302	10673543	14144904	22529	Informed
2021-04-09	12349287	10625516	14246005	21985	Informed
2021-04-10	12369919	10576854	14356451	20632	Informed
2021-04-11	12391542	10533625	14456431	21623	Informed
2021-04-12	12411492	10494814	14561341	19950	Informed
2021-04-13	12431305	10446385	14656530	19813	Informed
2021-04-14	12451200	10415164	14751618	19895	Informed
2021-04-15	12470616	10366846	14846058	19416	Informed
2021-04-16	12488691	10331290	14931816	18075	Informed
2021-04-17	12507521	10293026	15023923	18830	Informed
2021-04-18	12526101	10256829	15111041	18580	Informed
2021-04-19	12543443	10225947	15201791	17342	Informed
2021-04-20	12560668	10203632	15274647	17225	Informed
2021-04-21	12578261	10165090	15365667	17593	Informed
2021-04-22	12594315	10131536	15446822	16054	Informed
2021-04-23	12609441	10091626	15534440	15126	Informed
2021-04-24	12624823	10067369	15601882	15382	Informed
2021-04-25	12640038	10041543	15681828	15215	Informed
2021-04-26	12654831	10013970	15754833	14793	Informed
2021-04-27	12668781	9992884	15826099	13950	Informed
2021-04-28	12683046	9958805	15898012	14265	Informed
2021-04-29	12696943	9934724	15965896	13897	Informed
2021-04-30	12709551	9902836	16038714	12608	Informed
2021-05-01	12722329	9878404	16106312	12778	Informed
2021-05-02	12735092	9853913	16173035	12763	Informed
2021-05-03	12747286	9829544	16235637	12194	Informed
2021-05-04	12759391	9807236	16298858	12105	Informed
2021-05-05	12770538	9776716	16363943	11147	Informed
2021-05-06	12781650	9761595	16428811	11112	Informed
2021-05-07	12792278	9740732	16484377	10628	Informed
2021-05-08	12803097	9715710	16537401	10819	Informed
2021-05-09	12813607	9684417	16607115	10510	Informed
2021-05-10	12824178	9675092	16650599	10571	Informed
2021-05-11	12835034	9659093	16721657	10856	Informed
2021-05-12	12845141	9640883	16771884	10107	Informed
