date	value	lower_ci	upper_ci	incidence	scenario
2021-03-30	12114535	11299779	12961596	NA	Informed
2021-03-31	12140628	11201339	13129304	26093	Informed
2021-04-01	12166440	11111695	13278586	25812	Informed
2021-04-02	12192781	11036719	13420988	26341	Informed
2021-04-03	12218313	10963608	13563156	25532	Informed
2021-04-04	12244530	10902669	13689322	26217	Informed
2021-04-05	12270967	10837808	13818885	26437	Informed
2021-04-06	12297685	10781940	13938954	26718	Informed
2021-04-07	12323675	10732939	14063613	25990	Informed
2021-04-08	12349874	10682853	14182040	26199	Informed
2021-04-09	12375735	10637739	14297777	25861	Informed
2021-04-10	12401831	10594936	14406062	26096	Informed
2021-04-11	12428871	10550001	14523999	27040	Informed
2021-04-12	12455568	10510693	14638934	26697	Informed
2021-04-13	12481432	10471306	14752359	25864	Informed
2021-04-14	12507908	10432474	14860012	26476	Informed
2021-04-15	12534258	10403639	14963876	26350	Informed
2021-04-16	12560293	10369137	15071625	26035	Informed
2021-04-17	12586681	10335325	15188120	26388	Informed
2021-04-18	12612538	10301896	15294609	25857	Informed
2021-04-19	12638991	10269385	15400224	26453	Informed
2021-04-20	12665759	10241310	15512811	26768	Informed
2021-04-21	12692028	10215263	15618644	26269	Informed
2021-04-22	12718190	10190471	15718501	26162	Informed
2021-04-23	12744761	10162844	15830869	26571	Informed
2021-04-24	12770335	10135528	15920779	25574	Informed
2021-04-25	12796330	10117573	16036830	25995	Informed
2021-04-26	12821711	10089277	16139029	25381	Informed
2021-04-27	12847759	10065874	16231601	26048	Informed
2021-04-28	12874413	10043311	16337361	26654	Informed
2021-04-29	12901253	10014471	16442973	26840	Informed
2021-04-30	12927246	9998151	16553020	25993	Informed
2021-05-01	12952451	9975767	16650003	25205	Informed
2021-05-02	12977749	9947053	16738529	25298	Informed
2021-05-03	13003320	9929798	16840380	25571	Informed
2021-05-04	13028542	9908032	16946875	25222	Informed
2021-05-05	13054501	9888580	17055431	25959	Informed
2021-05-06	13080186	9867804	17144170	25685	Informed
2021-05-07	13107183	9844741	17256828	26997	Informed
2021-05-08	13132447	9824423	17345056	25264	Informed
2021-05-09	13157492	9811852	17457071	25045	Informed
2021-05-10	13182917	9799547	17557084	25425	Informed
2021-05-11	13209727	9775269	17683359	26810	Informed
2021-05-12	13236133	9762633	17783315	26406	Informed
2021-05-13	13261874	9745789	17882833	25741	Informed
