date	value	lower_ci	upper_ci	incidence	scenario
2021-03-30	12114144	11298928	12961051	NA	Informed
2021-03-31	12138491	11198200	13119650	24347	Informed
2021-04-01	12162582	11103373	13270298	24091	Informed
2021-04-02	12186932	11027995	13412556	24350	Informed
2021-04-03	12211417	10956091	13545890	24485	Informed
2021-04-04	12235146	10891867	13672271	23729	Informed
2021-04-05	12259112	10836402	13793108	23966	Informed
2021-04-06	12283002	10773728	13918461	23890	Informed
2021-04-07	12306079	10720372	14026357	23077	Informed
2021-04-08	12328193	10665901	14136862	22114	Informed
2021-04-09	12349716	10621057	14239260	21523	Informed
2021-04-10	12370900	10570388	14354374	21184	Informed
2021-04-11	12392570	10530550	14455939	21670	Informed
2021-04-12	12413735	10484501	14563829	21165	Informed
2021-04-13	12434966	10446054	14665941	21231	Informed
2021-04-14	12454552	10408783	14758905	19586	Informed
2021-04-15	12473697	10368008	14857718	19145	Informed
2021-04-16	12492706	10327695	14946444	19009	Informed
2021-04-17	12510727	10293041	15036176	18021	Informed
2021-04-18	12528546	10254404	15125784	17819	Informed
2021-04-19	12545478	10217361	15212661	16932	Informed
2021-04-20	12562807	10184214	15294933	17329	Informed
2021-04-21	12579883	10162202	15381867	17076	Informed
2021-04-22	12596354	10130219	15462239	16471	Informed
2021-04-23	12611815	10098902	15546279	15461	Informed
2021-04-24	12626986	10067774	15616947	15171	Informed
2021-04-25	12642389	10030061	15693831	15403	Informed
2021-04-26	12657071	10005059	15760875	14682	Informed
2021-04-27	12671115	9983460	15847839	14044	Informed
2021-04-28	12685789	9945847	15921224	14674	Informed
2021-04-29	12699737	9924663	15987561	13948	Informed
2021-04-30	12713444	9896972	16061957	13707	Informed
2021-05-01	12726669	9874786	16134586	13225	Informed
2021-05-02	12738516	9851664	16203120	11847	Informed
2021-05-03	12749880	9831203	16273406	11364	Informed
2021-05-04	12761645	9803021	16320907	11765	Informed
2021-05-05	12773810	9780359	16387191	12165	Informed
2021-05-06	12785691	9758647	16449386	11881	Informed
2021-05-07	12796212	9735985	16501570	10521	Informed
2021-05-08	12807378	9721125	16567806	11166	Informed
2021-05-09	12818113	9703637	16623703	10735	Informed
2021-05-10	12829118	9680405	16683184	11005	Informed
2021-05-11	12839175	9657108	16737656	10057	Informed
2021-05-12	12849372	9640541	16781378	10197	Informed
2021-05-13	12858839	9618619	16832491	9467	Informed
2021-05-14	12868389	9592978	16894699	9550	Informed
2021-05-15	12878145	9582328	16945007	9756	Informed
2021-05-16	12886704	9562050	17004268	8559	Informed
2021-05-17	12895634	9546685	17055350	8930	Informed
2021-05-18	12903543	9525866	17102702	7909	Informed
2021-05-19	12912089	9512241	17156074	8546	Informed
2021-05-20	12919913	9494840	17207684	7824	Informed
2021-05-21	12927822	9471811	17253853	7909	Informed
2021-05-22	12935480	9458771	17304600	7658	Informed
2021-05-23	12944194	9439768	17346206	8714	Informed
2021-05-24	12952130	9425860	17396267	7936	Informed
2021-05-25	12960560	9415478	17454161	8430	Informed
2021-05-26	12967814	9394449	17490173	7254	Informed
2021-05-27	12975247	9378816	17523988	7433	Informed
2021-05-28	12982113	9372298	17575246	6866	Informed
2021-05-29	12988994	9351177	17614297	6881	Informed
2021-05-30	12996648	9335221	17656988	7654	Informed
2021-05-31	13003521	9318518	17699060	6873	Informed
2021-06-01	13010800	9304633	17744869	7279	Informed
2021-06-02	13016575	9291208	17776629	5775	Informed
2021-06-03	13023620	9270527	17833465	7045	Informed
2021-06-04	13030290	9252906	17860453	6670	Informed
2021-06-05	13036918	9236506	17903403	6628	Informed
2021-06-06	13043235	9228440	17954853	6317	Informed
2021-06-07	13049629	9210050	17979743	6394	Informed
2021-06-08	13056330	9199448	18021870	6701	Informed
2021-06-09	13062471	9180891	18064098	6141	Informed
2021-06-10	13067871	9159706	18096081	5400	Informed
2021-06-11	13074941	9150258	18145240	7070	Informed
2021-06-12	13080743	9137970	18173679	5802	Informed
2021-06-13	13087086	9123502	18220258	6343	Informed
