date	value	lower_ci	upper_ci	incidence	scenario
2021-04-24	11586123	9009629	14626380	2204	Informed
2021-04-25	11588269	8983290	14656755	2146	Informed
2021-04-26	11590514	8960477	14697532	2245	Informed
2021-04-27	11592936	8934158	14737323	2422	Informed
2021-04-28	11595022	8915490	14776708	2086	Informed
2021-04-29	11597901	8887429	14813704	2879	Informed
2021-04-30	11599729	8869207	14841371	1828	Informed
2021-05-01	11601426	8845717	14872995	1697	Informed
2021-05-02	11603011	8826448	14907027	1585	Informed
2021-05-03	11604752	8799308	14944198	1741	Informed
2021-05-04	11606302	8786671	14968174	1550	Informed
2021-05-05	11608248	8761124	15010362	1946	Informed
2021-05-06	11609869	8752313	15030754	1621	Informed
2021-05-07	11612007	8723928	15067673	2138	Informed
2021-05-08	11613941	8708419	15106679	1934	Informed
2021-05-09	11615624	8683484	15156184	1683	Informed
2021-05-10	11616683	8663768	15178688	1059	Informed
2021-05-11	11617692	8648942	15201845	1009	Informed
2021-05-12	11618790	8624335	15233192	1098	Informed
2021-05-13	11620875	8602905	15264249	2085	Informed
2021-05-14	11622122	8590514	15294403	1247	Informed
2021-05-15	11623270	8571149	15321018	1148	Informed
2021-05-16	11625527	8559213	15357507	2257	Informed
2021-05-17	11626603	8534955	15387130	1076	Informed
2021-05-18	11628103	8509370	15418641	1500	Informed
2021-05-19	11629539	8486437	15451250	1436	Informed
2021-05-20	11631151	8473247	15479686	1612	Informed
2021-05-21	11632192	8448883	15493219	1041	Informed
2021-05-22	11633784	8432099	15522028	1592	Informed
2021-05-23	11634883	8412140	15549978	1099	Informed
2021-05-24	11635278	8395750	15579359	395	Informed
2021-05-25	11637109	8382044	15614422	1831	Informed
2021-05-26	11639464	8366849	15640714	2355	Informed
2021-05-27	11640841	8351725	15680406	1377	Informed
2021-05-28	11641428	8328938	15706559	587	Informed
2021-05-29	11642884	8303701	15716609	1456	Informed
2021-05-30	11643773	8290595	15744101	889	Informed
2021-05-31	11645454	8271218	15778344	1681	Informed
2021-06-01	11647127	8256508	15806407	1673	Informed
2021-06-02	11648384	8242058	15819536	1257	Informed
2021-06-03	11649599	8219848	15853644	1215	Informed
2021-06-04	11650370	8207049	15888547	771	Informed
2021-06-05	11651348	8175416	15902118	978	Informed
2021-06-06	11651518	8161002	15936566	170	Informed
2021-06-07	11651848	8150350	15964968	330	Informed
2021-06-08	11652965	8135954	15982951	1117	Informed
2021-06-09	11654194	8117888	16008627	1229	Informed
2021-06-10	11655221	8095274	16041053	1027	Informed
2021-06-11	11656298	8086274	16062579	1077	Informed
2021-06-12	11657748	8060301	16084985	1450	Informed
2021-06-13	11658772	8049158	16109734	1024	Informed
2021-06-14	11660167	8028988	16122075	1395	Informed
2021-06-15	11661174	8017654	16147067	1007	Informed
2021-06-16	11661749	8000299	16168820	575	Informed
2021-06-17	11663323	7985426	16203263	1574	Informed
2021-06-18	11663562	7971111	16232249	239	Informed
2021-06-19	11664702	7956919	16250020	1140	Informed
2021-06-20	11665975	7938463	16264644	1273	Informed
2021-06-21	11666907	7920963	16291867	932	Informed
2021-06-22	11667339	7908331	16331529	432	Informed
2021-06-23	11668184	7882762	16342135	845	Informed
2021-06-24	11669109	7880412	16373663	925	Informed
2021-06-25	11670327	7851210	16388837	1218	Informed
2021-06-26	11670925	7836948	16414020	598	Informed
2021-06-27	11672096	7819094	16443031	1171	Informed
2021-06-28	11673086	7802840	16466596	990	Informed
2021-06-29	11674242	7784349	16488278	1156	Informed
2021-06-30	11674577	7779394	16508874	335	Informed
2021-07-01	11676197	7757308	16544233	1620	Informed
2021-07-02	11677170	7750058	16563373	973	Informed
2021-07-03	11678322	7729814	16572441	1152	Informed
2021-07-04	11678963	7710718	16598184	641	Informed
2021-07-05	11679059	7702122	16611113	96	Informed
2021-07-06	11679506	7685276	16623982	447	Informed
2021-07-07	11679906	7672112	16648977	400	Informed
2021-07-08	11679328	7664757	16670369	-578	Informed
2021-07-09	11679303	7639396	16685617	-25	Informed
2021-07-10	11679694	7623396	16717974	391	Informed
2021-07-11	11680301	7614765	16724350	607	Informed
