date	value	lower_ci	upper_ci	incidence	scenario
2021-03-01	11117271	10400171	11870276	NA	Informed
2021-03-02	11124945	10298420	11997409	7674	Informed
2021-03-03	11132854	10211049	12107247	7909	Informed
2021-03-04	11140722	10135015	12207276	7868	Informed
2021-03-05	11147530	10062562	12299919	6808	Informed
2021-03-06	11154296	10002635	12388843	6766	Informed
2021-03-07	11161431	9939261	12472903	7135	Informed
2021-03-08	11167185	9876535	12555902	5754	Informed
2021-03-09	11173661	9827318	12636738	6476	Informed
2021-03-10	11179309	9777143	12711845	5648	Informed
2021-03-11	11185745	9721008	12782410	6436	Informed
2021-03-12	11193100	9681145	12849473	7355	Informed
2021-03-13	11198894	9638341	12913815	5794	Informed
2021-03-14	11205022	9591151	12979116	6128	Informed
2021-03-15	11211635	9550894	13049963	6613	Informed
2021-03-16	11216886	9514589	13105991	5251	Informed
2021-03-17	11222627	9482240	13166853	5741	Informed
2021-03-18	11228476	9438286	13218200	5849	Informed
2021-03-19	11233897	9411286	13289602	5421	Informed
2021-03-20	11239379	9367898	13334146	5482	Informed
2021-03-21	11244801	9343543	13386451	5422	Informed
2021-03-22	11250209	9309244	13447336	5408	Informed
2021-03-23	11255754	9274768	13508630	5545	Informed
2021-03-24	11260855	9244693	13556701	5101	Informed
2021-03-25	11265006	9215143	13602156	4151	Informed
2021-03-26	11270242	9188231	13656450	5236	Informed
2021-03-27	11275181	9155606	13717008	4939	Informed
2021-03-28	11279785	9129157	13763738	4604	Informed
2021-03-29	11284616	9105184	13802291	4831	Informed
2021-03-30	11289133	9069233	13860422	4517	Informed
2021-03-31	11293992	9048232	13896984	4859	Informed
2021-04-01	11298460	9026538	13950270	4468	Informed
2021-04-02	11303176	9002590	13996229	4716	Informed
2021-04-03	11307203	8970636	14040087	4027	Informed
2021-04-04	11311796	8953957	14087357	4593	Informed
2021-04-05	11315848	8920766	14136566	4052	Informed
2021-04-06	11319941	8899666	14172642	4093	Informed
2021-04-07	11324309	8881485	14217233	4368	Informed
2021-04-08	11328092	8856546	14257935	3783	Informed
2021-04-09	11331577	8825271	14299519	3485	Informed
2021-04-10	11334880	8802093	14339393	3303	Informed
2021-04-11	11338472	8784505	14374597	3592	Informed
2021-04-12	11342127	8761884	14423974	3655	Informed
2021-04-13	11346143	8739376	14462717	4016	Informed
2021-04-14	11350557	8711106	14501455	4414	Informed
2021-04-15	11353944	8694060	14534090	3387	Informed
2021-04-16	11356683	8677366	14584658	2739	Informed
2021-04-17	11359682	8651115	14610834	2999	Informed
2021-04-18	11363461	8615506	14654846	3779	Informed
2021-04-19	11366738	8608357	14695217	3277	Informed
2021-04-20	11369632	8580441	14731504	2894	Informed
2021-04-21	11373724	8562441	14768164	4092	Informed
2021-04-22	11376903	8545724	14801483	3179	Informed
2021-04-23	11380244	8515663	14828111	3341	Informed
2021-04-24	11383047	8494580	14869986	2803	Informed
2021-04-25	11385667	8480581	14906013	2620	Informed
2021-04-26	11389095	8464348	14949096	3428	Informed
2021-04-27	11392531	8446234	14994811	3436	Informed
2021-04-28	11395421	8424964	15024440	2890	Informed
2021-04-29	11398403	8409075	15054151	2982	Informed
2021-04-30	11402383	8395375	15096142	3980	Informed
2021-05-01	11404810	8366339	15124670	2427	Informed
2021-05-02	11407657	8357256	15167454	2847	Informed
2021-05-03	11410717	8339322	15198554	3060	Informed
2021-05-04	11413843	8320829	15233876	3126	Informed
2021-05-05	11418015	8304819	15273084	4172	Informed
2021-05-06	11420049	8278286	15303758	2034	Informed
2021-05-07	11422714	8253749	15330255	2665	Informed
2021-05-08	11424743	8251743	15354116	2029	Informed
2021-05-09	11427721	8234345	15389335	2978	Informed
2021-05-10	11430529	8211118	15413907	2808	Informed
2021-05-11	11433055	8191167	15446828	2526	Informed
2021-05-12	11435412	8173545	15478840	2357	Informed
2021-05-13	11437850	8156146	15499404	2438	Informed
2021-05-14	11440055	8137652	15541735	2205	Informed
2021-05-15	11441407	8123088	15567758	1352	Informed
2021-05-16	11444456	8108712	15593906	3049	Informed
2021-05-17	11447265	8089068	15622921	2809	Informed
2021-05-18	11449496	8080862	15655564	2231	Informed
