date	value	lower_ci	upper_ci	incidence	scenario
2021-03-15	11388905	10652727	12158915	NA	Informed
2021-03-16	11397721	10551108	12285862	8816	Informed
2021-03-17	11406971	10458760	12405400	9250	Informed
2021-03-18	11416078	10382821	12515911	9107	Informed
2021-03-19	11425469	10305224	12615555	9391	Informed
2021-03-20	11434698	10244229	12704877	9229	Informed
2021-03-21	11443286	10179230	12799931	8588	Informed
2021-03-22	11451888	10126173	12879779	8602	Informed
2021-03-23	11460353	10064404	12959234	8465	Informed
2021-03-24	11469052	10017562	13043167	8699	Informed
2021-03-25	11477247	9974160	13122104	8195	Informed
2021-03-26	11484957	9922870	13191354	7710	Informed
2021-03-27	11492291	9875861	13263752	7334	Informed
2021-03-28	11499929	9836407	13332102	7638	Informed
2021-03-29	11507740	9791354	13396680	7811	Informed
2021-03-30	11515587	9750913	13459272	7847	Informed
2021-03-31	11522769	9712961	13530755	7182	Informed
2021-04-01	11529894	9675050	13599888	7125	Informed
2021-04-02	11536369	9645736	13667649	6475	Informed
2021-04-03	11543608	9609642	13713531	7239	Informed
2021-04-04	11550579	9569781	13781638	6971	Informed
2021-04-05	11557517	9533604	13844699	6938	Informed
2021-04-06	11564040	9507661	13903565	6523	Informed
2021-04-07	11570858	9475634	13955033	6818	Informed
2021-04-08	11577616	9451040	14008200	6758	Informed
2021-04-09	11583792	9414702	14066044	6176	Informed
2021-04-10	11590347	9383561	14116271	6555	Informed
2021-04-11	11596897	9353208	14169281	6550	Informed
2021-04-12	11602781	9319560	14216102	5884	Informed
2021-04-13	11609056	9308975	14260202	6275	Informed
2021-04-14	11615101	9271908	14322798	6045	Informed
2021-04-15	11620920	9241792	14369206	5819	Informed
2021-04-16	11627328	9221273	14424588	6408	Informed
2021-04-17	11633231	9202544	14468582	5903	Informed
2021-04-18	11638958	9169611	14534637	5727	Informed
2021-04-19	11645453	9145099	14575596	6495	Informed
2021-04-20	11650839	9133117	14625389	5386	Informed
2021-04-21	11656260	9104170	14669650	5421	Informed
2021-04-22	11661505	9078921	14704702	5245	Informed
2021-04-23	11667048	9052590	14770348	5543	Informed
2021-04-24	11672919	9036477	14821456	5871	Informed
2021-04-25	11678257	9022032	14858837	5338	Informed
2021-04-26	11683106	8989423	14902848	4849	Informed
2021-04-27	11688739	8976859	14939144	5633	Informed
2021-04-28	11693758	8951328	14985716	5019	Informed
2021-04-29	11698160	8928861	15037212	4402	Informed
2021-04-30	11703864	8913331	15073507	5704	Informed
2021-05-01	11709355	8892270	15120670	5491	Informed
2021-05-02	11714619	8863622	15158184	5264	Informed
2021-05-03	11719923	8845742	15190359	5304	Informed
2021-05-04	11724947	8828045	15226055	5024	Informed
2021-05-05	11729650	8809896	15283365	4703	Informed
2021-05-06	11733860	8793036	15317354	4210	Informed
2021-05-07	11738461	8779602	15355084	4601	Informed
2021-05-08	11743758	8759264	15388352	5297	Informed
2021-05-09	11748140	8741701	15440925	4382	Informed
2021-05-10	11753380	8715284	15479092	5240	Informed
2021-05-11	11758770	8698046	15531707	5390	Informed
2021-05-12	11763676	8684531	15555478	4906	Informed
2021-05-13	11768300	8665809	15595658	4624	Informed
2021-05-14	11772254	8650260	15638442	3954	Informed
2021-05-15	11776206	8629622	15677748	3952	Informed
2021-05-16	11779982	8601067	15714001	3776	Informed
2021-05-17	11784655	8590411	15754551	4673	Informed
2021-05-18	11789242	8574635	15787482	4587	Informed
2021-05-19	11794276	8556584	15842176	5034	Informed
2021-05-20	11798290	8534473	15878685	4014	Informed
2021-05-21	11802338	8527361	15913189	4048	Informed
2021-05-22	11806080	8502838	15953145	3742	Informed
2021-05-23	11809769	8488002	15991520	3689	Informed
2021-05-24	11813798	8477301	16037790	4029	Informed
2021-05-25	11817742	8454473	16077921	3944	Informed
2021-05-26	11822788	8430632	16108435	5046	Informed
2021-05-27	11826623	8412344	16150619	3835	Informed
2021-05-28	11831216	8394039	16192156	4593	Informed
2021-05-29	11835401	8380870	16224826	4185	Informed
2021-05-30	11839203	8355091	16251312	3802	Informed
2021-05-31	11843104	8353458	16294503	3901	Informed
2021-06-01	11846596	8333568	16322466	3492	Informed
2021-06-02	11850745	8312474	16370467	4149	Informed
2021-06-03	11854231	8290825	16391547	3486	Informed
2021-06-04	11858399	8281993	16428258	4168	Informed
2021-06-05	11861894	8271991	16465219	3495	Informed
2021-06-06	11864939	8246531	16498825	3045	Informed
2021-06-07	11868661	8231829	16540407	3722	Informed
2021-06-08	11872291	8212120	16565002	3630	Informed
2021-06-09	11876605	8199474	16610084	4314	Informed
2021-06-10	11881019	8181573	16642818	4414	Informed
2021-06-11	11884839	8177965	16680378	3820	Informed
2021-06-12	11888143	8158637	16712597	3304	Informed
2021-06-13	11891995	8137353	16733750	3852	Informed
2021-06-14	11895891	8121123	16769722	3896	Informed
2021-06-15	11900281	8108023	16810162	4390	Informed
2021-06-16	11903708	8104453	16841788	3427	Informed
2021-06-17	11907455	8081794	16870722	3747	Informed
2021-06-18	11911422	8071481	16912146	3967	Informed
2021-06-19	11915219	8047684	16934864	3797	Informed
2021-06-20	11918902	8039555	16961611	3683	Informed
2021-06-21	11922339	8023405	16996897	3437	Informed
2021-06-22	11925854	8003230	17031215	3515	Informed
2021-06-23	11929710	7988540	17074005	3856	Informed
2021-06-24	11933410	7973532	17121857	3700	Informed
2021-06-25	11937562	7962574	17149217	4152	Informed
2021-06-26	11940893	7946142	17174872	3331	Informed
2021-06-27	11944719	7936383	17209450	3826	Informed
2021-06-28	11948573	7915989	17255197	3854	Informed
2021-06-29	11952250	7909596	17286658	3677	Informed
2021-06-30	11955701	7895670	17315597	3451	Informed
2021-07-01	11958764	7883246	17338088	3063	Informed
2021-07-02	11961766	7858399	17371388	3002	Informed
2021-07-03	11965088	7844652	17412867	3322	Informed
