date	value	lower_ci	upper_ci	incidence	scenario
2021-04-15	14176161	13205647	15181527	NA	Informed
2021-04-16	14294447	13154006	15496859	118286	Informed
2021-04-17	14414281	13116072	15796193	119834	Informed
2021-04-18	14533505	13085660	16089001	119224	Informed
2021-04-19	14654582	13058688	16384647	121077	Informed
2021-04-20	14776258	13032897	16685243	121676	Informed
2021-04-21	14897580	13018284	16969246	121322	Informed
2021-04-22	15019043	13004865	17269300	121463	Informed
2021-04-23	15141366	12995439	17571598	122323	Informed
2021-04-24	15262187	12987832	17861138	120821	Informed
2021-04-25	15382925	12973883	18163352	120738	Informed
2021-04-26	15502705	12964413	18451902	119780	Informed
2021-04-27	15621998	12962858	18756841	119293	Informed
2021-04-28	15740564	12955094	19041522	118566	Informed
2021-04-29	15859410	12949228	19326628	118846	Informed
2021-04-30	15976228	12944216	19629644	116818	Informed
2021-05-01	16092099	12935503	19922940	115871	Informed
2021-05-02	16206981	12928963	20212204	114882	Informed
2021-05-03	16320014	12923315	20479517	113033	Informed
2021-05-04	16431985	12919561	20758810	111971	Informed
2021-05-05	16544710	12915562	21040966	112725	Informed
2021-05-06	16654166	12907983	21319204	109456	Informed
2021-05-07	16761209	12902297	21585104	107043	Informed
2021-05-08	16866926	12886570	21856547	105717	Informed
2021-05-09	16971453	12891416	22114598	104527	Informed
2021-05-10	17075107	12877389	22367553	103654	Informed
2021-05-11	17177460	12873265	22631733	102353	Informed
2021-05-12	17277263	12866534	22885225	99803	Informed
2021-05-13	17374800	12857273	23130109	97537	Informed
2021-05-14	17471126	12865211	23380319	96326	Informed
2021-05-15	17566407	12853225	23612713	95281	Informed
2021-05-16	17659293	12838791	23858356	92886	Informed
2021-05-17	17749809	12832072	24083967	90516	Informed
2021-05-18	17839570	12820828	24322090	89761	Informed
2021-05-19	17927155	12816510	24548988	87585	Informed
2021-05-20	18013076	12811311	24765580	85921	Informed
2021-05-21	18096756	12810741	24990665	83680	Informed
2021-05-22	18179625	12809439	25200307	82869	Informed
2021-05-23	18260843	12809617	25416102	81218	Informed
2021-05-24	18339941	12804203	25623700	79098	Informed
2021-05-25	18418788	12809637	25809496	78847	Informed
2021-05-26	18495178	12814258	26017632	76390	Informed
2021-05-27	18570050	12816974	26219242	74872	Informed
2021-05-28	18644457	12807902	26381711	74407	Informed
2021-05-29	18716965	12819551	26581678	72508	Informed
2021-05-30	18788433	12816068	26784156	71468	Informed
2021-05-31	18858028	12821740	26972780	69595	Informed
2021-06-01	18927221	12834186	27158679	69193	Informed
2021-06-02	18995851	12844739	27341519	68630	Informed
2021-06-03	19063099	12839409	27520353	67248	Informed
2021-06-04	19129746	12844663	27706122	66647	Informed
2021-06-05	19194747	12851917	27886671	65001	Informed
2021-06-06	19259562	12855676	28051274	64815	Informed
2021-06-07	19323944	12867203	28222302	64382	Informed
2021-06-08	19387722	12873031	28395874	63778	Informed
2021-06-09	19451187	12893818	28564947	63465	Informed
2021-06-10	19512892	12905501	28743615	61705	Informed
2021-06-11	19574486	12908073	28891454	61594	Informed
2021-06-12	19635139	12923026	29055252	60653	Informed
2021-06-13	19696222	12927905	29219339	61083	Informed
2021-06-14	19756781	12942602	29373320	60559	Informed
2021-06-15	19816197	12953993	29554375	59416	Informed
2021-06-16	19873525	12969663	29718157	57328	Informed
2021-06-17	19930861	12981924	29870761	57336	Informed
2021-06-18	19988061	12989656	30054647	57200	Informed
2021-06-19	20043139	13000018	30192896	55078	Informed
2021-06-20	20098897	13008460	30364314	55758	Informed
2021-06-21	20154035	13018955	30515616	55138	Informed
