date	value	lower_ci	upper_ci	incidence	scenario
2021-04-25	17247218	16117221	18411068	NA	Informed
2021-04-26	17521526	16170796	18928869	274308	Informed
2021-04-27	17743409	16187009	19386292	221883	Informed
2021-04-28	17969106	16213091	19846691	225697	Informed
2021-04-29	18180413	16221052	20277780	211307	Informed
2021-04-30	18380724	16230318	20709303	200311	Informed
2021-05-01	18589071	16248755	21130443	208347	Informed
2021-05-02	18842513	16300217	21616103	253442	Informed
2021-05-03	19138119	16394768	22140539	295606	Informed
2021-05-04	19477420	16529401	22732168	339301	Informed
2021-05-05	19856761	16692450	23371770	379341	Informed
2021-05-06	20243999	16849893	24034824	387238	Informed
2021-05-07	20609962	16982369	24680826	365963	Informed
2021-05-08	20919893	17071331	25274947	309931	Informed
2021-05-09	21188008	17127412	25801640	268115	Informed
2021-05-10	21415459	17154768	26265656	227451	Informed
2021-05-11	21632371	17184201	26726462	216912	Informed
2021-05-12	21842433	17199104	27173244	210062	Informed
2021-05-13	22053085	17227560	27614780	210652	Informed
2021-05-14	22254161	17235307	28049994	201076	Informed
2021-05-15	22469455	17276270	28472412	215294	Informed
2021-05-16	22675314	17294252	28918520	205859	Informed
2021-05-17	22863222	17322938	29298414	187908	Informed
2021-05-18	23040021	17342540	29689090	176799	Informed
2021-05-19	23207877	17350369	30044658	167856	Informed
2021-05-20	23365025	17356627	30395497	157148	Informed
2021-05-21	23527430	17377702	30741049	162405	Informed
2021-05-22	23687702	17388712	31092137	160272	Informed
2021-05-23	23848474	17407387	31445812	160772	Informed
2021-05-24	24005752	17442692	31752660	157278	Informed
2021-05-25	24156574	17473947	32077775	150822	Informed
2021-05-26	24294424	17505035	32374225	137850	Informed
2021-05-27	24432452	17550418	32658636	138028	Informed
2021-05-28	24562249	17574431	32950423	129797	Informed
2021-05-29	24687719	17605639	33210132	125470	Informed
2021-05-30	24809393	17639652	33470392	121674	Informed
2021-05-31	24928368	17669344	33719249	118975	Informed
2021-06-01	25039642	17707798	33978829	111274	Informed
2021-06-02	25155552	17738284	34225068	115910	Informed
2021-06-03	25276444	17785257	34457457	120892	Informed
2021-06-04	25404470	17823929	34717532	128026	Informed
2021-06-05	25546886	17884605	35013234	142416	Informed
2021-06-06	25690193	17931039	35330444	143307	Informed
2021-06-07	25833072	17999106	35619242	142879	Informed
2021-06-08	25971309	18058724	35903751	138237	Informed
2021-06-09	26100933	18122425	36187001	129624	Informed
2021-06-10	26216598	18170301	36428440	115665	Informed
2021-06-11	26332207	18227073	36663214	115609	Informed
2021-06-12	26439611	18252283	36888768	107404	Informed
2021-06-13	26539651	18329015	37093740	100040	Informed
2021-06-14	26635940	18383503	37289164	96289	Informed
2021-06-15	26731012	18428804	37507135	95072	Informed
2021-06-16	26818986	18482445	37686785	87974	Informed
2021-06-17	26908781	18546430	37900258	89795	Informed
2021-06-18	27000294	18603874	38096594	91513	Informed
2021-06-19	27091841	18665431	38284988	91547	Informed
2021-06-20	27188642	18710474	38498006	96801	Informed
2021-06-21	27286139	18767103	38740314	97497	Informed
2021-06-22	27383173	18823588	38966467	97034	Informed
