date	value	lower_ci	upper_ci	incidence	scenario
2021-03-01	11116473	10395936	11867109	NA	Informed
2021-03-02	11122880	10296844	11989909	6407	Informed
2021-03-03	11129936	10209060	12103268	7056	Informed
2021-03-04	11136126	10126687	12200034	6190	Informed
2021-03-05	11141826	10055860	12294675	5700	Informed
2021-03-06	11147583	9984386	12383868	5757	Informed
2021-03-07	11153798	9928681	12474756	6215	Informed
2021-03-08	11158530	9869611	12545750	4732	Informed
2021-03-09	11163519	9815531	12624501	4989	Informed
2021-03-10	11168804	9766615	12694792	5285	Informed
2021-03-11	11173559	9721081	12753784	4755	Informed
2021-03-12	11177685	9665893	12822900	4126	Informed
2021-03-13	11182137	9623422	12876928	4452	Informed
2021-03-14	11186156	9582538	12946579	4019	Informed
2021-03-15	11189614	9538354	13002192	3458	Informed
2021-03-16	11193584	9499810	13062633	3970	Informed
2021-03-17	11196819	9455354	13116064	3235	Informed
2021-03-18	11200131	9422372	13178579	3312	Informed
2021-03-19	11203112	9387768	13227079	2981	Informed
2021-03-20	11205568	9348696	13278359	2456	Informed
2021-03-21	11208889	9313906	13320286	3321	Informed
2021-03-22	11210953	9280765	13378102	2064	Informed
2021-03-23	11213439	9248232	13419706	2486	Informed
2021-03-24	11215098	9217695	13471343	1659	Informed
2021-03-25	11217857	9184974	13508814	2759	Informed
2021-03-26	11220222	9159882	13561678	2365	Informed
2021-03-27	11223362	9133070	13607723	3140	Informed
2021-03-28	11225584	9104317	13651914	2222	Informed
2021-03-29	11227097	9067689	13691924	1513	Informed
2021-03-30	11228145	9052200	13736574	1048	Informed
2021-03-31	11230118	9015501	13780622	1973	Informed
2021-04-01	11231760	8989215	13816551	1642	Informed
2021-04-02	11233813	8964540	13863689	2053	Informed
2021-04-03	11234979	8936647	13897472	1166	Informed
2021-04-04	11236766	8917798	13930704	1787	Informed
2021-04-05	11237273	8895049	13965373	507	Informed
2021-04-06	11238389	8863105	14002576	1116	Informed
2021-04-07	11239645	8840910	14038413	1256	Informed
2021-04-08	11240242	8820363	14064486	597	Informed
2021-04-09	11241267	8785322	14100472	1025	Informed
2021-04-10	11241824	8764260	14135012	557	Informed
2021-04-11	11243393	8737849	14175378	1569	Informed
2021-04-12	11244236	8713056	14205762	843	Informed
2021-04-13	11246380	8692970	14234626	2144	Informed
2021-04-14	11247819	8661113	14268411	1439	Informed
2021-04-15	11249391	8646114	14306606	1572	Informed
2021-04-16	11249809	8624831	14331981	418	Informed
2021-04-17	11249846	8599645	14375818	37	Informed
2021-04-18	11251233	8579648	14409664	1387	Informed
2021-04-19	11251571	8555379	14445978	338	Informed
2021-04-20	11252968	8533010	14473885	1397	Informed
2021-04-21	11253595	8509858	14494976	627	Informed
2021-04-22	11254340	8489922	14529715	745	Informed
2021-04-23	11255288	8470790	14568560	948	Informed
2021-04-24	11256035	8457876	14588279	747	Informed
2021-04-25	11256994	8435539	14615436	959	Informed
2021-04-26	11257885	8410505	14653453	891	Informed
2021-04-27	11258539	8389565	14677125	654	Informed
2021-04-28	11259253	8364263	14714896	714	Informed
