date	value	lower_ci	upper_ci	incidence	scenario
2021-09-11	356513624	146312514	651597543	5307464	Informed
2021-09-12	361807385	148519532	660160951	5293761	Informed
2021-09-13	367084544	150801623	668434519	5277159	Informed
2021-09-14	372349156	153015324	676525411	5264612	Informed
2021-09-15	377591640	155336114	684310215	5242484	Informed
2021-09-16	382817511	157516472	692289291	5225871	Informed
2021-09-17	388018111	159871908	699959384	5200600	Informed
2021-09-18	393192509	162264007	708046119	5174398	Informed
2021-09-19	398339163	164534415	715425648	5146654	Informed
2021-09-20	403456134	166941123	723108053	5116971	Informed
2021-09-21	408545443	169334666	730546989	5089309	Informed
2021-09-22	413599081	171734165	737917640	5053638	Informed
2021-09-23	418621097	174060820	745004726	5022016	Informed
2021-09-24	423612083	176308138	752123361	4990986	Informed
2021-09-25	428560775	178726654	758693797	4948692	Informed
2021-09-26	433471702	181177392	765333013	4910927	Informed
