date	value	lower_ci	upper_ci	incidence	scenario
2021-03-30	12103994	11289491	12950452	NA	Informed
2021-03-31	12122230	11182058	13105145	18236	Informed
2021-04-01	12140125	11086258	13243076	17895	Informed
2021-04-02	12157856	11004824	13380709	17731	Informed
2021-04-03	12175833	10923823	13510505	17977	Informed
2021-04-04	12193975	10851029	13624601	18142	Informed
2021-04-05	12210251	10783266	13733203	16276	Informed
2021-04-06	12228118	10722746	13841994	17867	Informed
2021-04-07	12245753	10669436	13950235	17635	Informed
2021-04-08	12262777	10617742	14050136	17024	Informed
2021-04-09	12279811	10566259	14152180	17034	Informed
2021-04-10	12297755	10519412	14257882	17944	Informed
2021-04-11	12314653	10470016	14348813	16898	Informed
2021-04-12	12331674	10419589	14447227	17021	Informed
2021-04-13	12347977	10375063	14532618	16303	Informed
2021-04-14	12364808	10338401	14619913	16831	Informed
2021-04-15	12380999	10294282	14717910	16191	Informed
2021-04-16	12397194	10253606	14798135	16195	Informed
2021-04-17	12413784	10212024	14887747	16590	Informed
2021-04-18	12429443	10170611	14974435	15659	Informed
2021-04-19	12444365	10129558	15048095	14922	Informed
2021-04-20	12460067	10097895	15129287	15702	Informed
2021-04-21	12474617	10055733	15210715	14550	Informed
2021-04-22	12489795	10026077	15290070	15178	Informed
2021-04-23	12504499	9986556	15373885	14704	Informed
2021-04-24	12519465	9954949	15447244	14966	Informed
2021-04-25	12533969	9918365	15531553	14504	Informed
2021-04-26	12548545	9888480	15602068	14576	Informed
2021-04-27	12562330	9856249	15673824	13785	Informed
2021-04-28	12576282	9819925	15745836	13952	Informed
2021-04-29	12590158	9791971	15835736	13876	Informed
2021-04-30	12603103	9760193	15904302	12945	Informed
2021-05-01	12616286	9741814	15972857	13183	Informed
2021-05-02	12629234	9705578	16054096	12948	Informed
2021-05-03	12641789	9678495	16122464	12555	Informed
2021-05-04	12655185	9647241	16192830	13396	Informed
2021-05-05	12667651	9611905	16253056	12466	Informed
2021-05-06	12679680	9599705	16322021	12029	Informed
2021-05-07	12692548	9563144	16379098	12868	Informed
2021-05-08	12705110	9536941	16461980	12562	Informed
2021-05-09	12718041	9509943	16519834	12931	Informed
2021-05-10	12730174	9484729	16589016	12133	Informed
2021-05-11	12741031	9454525	16654355	10857	Informed
2021-05-12	12752622	9428348	16703926	11591	Informed
2021-05-13	12763918	9408222	16786579	11296	Informed
2021-05-14	12776174	9384531	16840668	12256	Informed
2021-05-15	12787546	9361772	16899739	11372	Informed
2021-05-16	12798520	9339749	16958446	10974	Informed
2021-05-17	12808900	9313934	17028122	10380	Informed
2021-05-18	12819401	9291497	17099758	10501	Informed
2021-05-19	12830328	9261567	17157795	10927	Informed
2021-05-20	12841422	9236664	17223040	11094	Informed
2021-05-21	12852962	9223755	17283313	11540	Informed
2021-05-22	12864355	9193792	17340492	11393	Informed
2021-05-23	12875015	9174239	17411525	10660	Informed
2021-05-24	12885480	9143929	17456939	10465	Informed
2021-05-25	12896039	9122381	17509315	10559	Informed
2021-05-26	12906641	9110449	17562640	10602	Informed
2021-05-27	12917231	9079030	17635394	10590	Informed
2021-05-28	12926504	9049826	17687383	9273	Informed
2021-05-29	12936961	9034639	17766105	10457	Informed
2021-05-30	12946486	9017300	17807192	9525	Informed
2021-05-31	12956673	8993311	17862657	10187	Informed
2021-06-01	12966441	8977965	17922868	9768	Informed
