date	value	lower_ci	upper_ci	incidence	scenario
2021-04-30	19080209	17882044	20318049	NA	Informed
2021-05-01	19400530	17967065	20894157	320321	Informed
2021-05-02	19730914	18059729	21486289	330384	Informed
2021-05-03	20071998	18171392	22092313	341084	Informed
2021-05-04	20422354	18284135	22707753	350356	Informed
2021-05-05	20784354	18417718	23333536	362000	Informed
2021-05-06	21156963	18550286	23991642	372609	Informed
2021-05-07	21541095	18697959	24659812	384132	Informed
2021-05-08	21934917	18842331	25360511	393822	Informed
2021-05-09	22340228	19006766	26085526	405311	Informed
2021-05-10	22757745	19165932	26804067	417517	Informed
2021-05-11	23185773	19336796	27565211	428028	Informed
2021-05-12	23624909	19501953	28347459	439136	Informed
2021-05-13	24076949	19665864	29156341	452040	Informed
2021-05-14	24539856	19840177	29995382	462907	Informed
2021-05-15	25016610	20028443	30859793	476754	Informed
2021-05-16	25504394	20211133	31747294	487784	Informed
2021-05-17	26004182	20411248	32638322	499788	Informed
2021-05-18	26516957	20599174	33570175	512775	Informed
2021-05-19	27042019	20794562	34535075	525062	Informed
2021-05-20	27579984	20995457	35517675	537965	Informed
2021-05-21	28129653	21203398	36515701	549669	Informed
2021-05-22	28693156	21404755	37584581	563503	Informed
2021-05-23	29269295	21610036	38650230	576139	Informed
2021-05-24	29859563	21828183	39752843	590268	Informed
2021-05-25	30463211	22040670	40881701	603648	Informed
2021-05-26	31080299	22255766	42027532	617088	Informed
2021-05-27	31711209	22477284	43216862	630910	Informed
2021-05-28	32356501	22715381	44437757	645292	Informed
2021-05-29	33015334	22947473	45702924	658833	Informed
2021-05-30	33690106	23166538	46971885	674772	Informed
2021-05-31	34378203	23421078	48307962	688097	Informed
2021-06-01	35080513	23644382	49663767	702310	Informed
2021-06-02	35797776	23879369	51002794	717263	Informed
2021-06-03	36530299	24145770	52450402	732523	Informed
2021-06-04	37276635	24374430	53933320	746336	Informed
2021-06-05	38040218	24616873	55420342	763583	Informed
2021-06-06	38818970	24882727	56973476	778752	Informed
2021-06-07	39612721	25144970	58551044	793751	Informed
2021-06-08	40422680	25409454	60117974	809959	Informed
2021-06-09	41249018	25683259	61793669	826338	Informed
2021-06-10	42091046	25931891	63515364	842028	Informed
2021-06-11	42950368	26216198	65259265	859322	Informed
2021-06-12	43826632	26504957	67059341	876264	Informed
2021-06-13	44720360	26784697	68861498	893728	Informed
2021-06-14	45630622	27072521	70749782	910262	Informed
2021-06-15	46559484	27372053	72638584	928862	Informed
2021-06-16	47506458	27678711	74626125	946974	Informed
2021-06-17	48471730	27979047	76580005	965272	Informed
2021-06-18	49457173	28271089	78678159	985443	Informed
2021-06-19	50462057	28608570	80831046	1004884	Informed
2021-06-20	51487784	28915080	82958304	1025727	Informed
2021-06-21	52533203	29266178	85238303	1045419	Informed
2021-06-22	53601096	29589891	87474085	1067893	Informed
2021-06-23	54690488	29923356	89805242	1089392	Informed
2021-06-24	55802848	30263080	92223461	1112360	Informed
2021-06-25	56938453	30616689	94722012	1135605	Informed
2021-06-26	58099450	30968465	97249027	1160997	Informed
2021-06-27	59282049	31324917	99828159	1182599	Informed
2021-06-28	60487407	31699256	102549653	1205358	Informed
2021-06-29	61714978	32076208	105192484	1227571	Informed
2021-06-30	62967515	32453767	107978020	1252537	Informed
2021-07-01	64242785	32857585	110778628	1275270	Informed
2021-07-02	65540996	33224930	113792307	1298211	Informed
2021-07-03	66864964	33646588	116774790	1323968	Informed
2021-07-04	68213508	34043526	119850202	1348544	Informed
2021-07-05	69586555	34439847	123031693	1373047	Informed
2021-07-06	70982110	34855909	126253985	1395555	Informed
2021-07-07	72403746	35248089	129560061	1421636	Informed
2021-07-08	73849913	35663637	132980355	1446167	Informed
2021-07-09	75322824	36097098	136429709	1472911	Informed
2021-07-10	76821199	36536251	139872455	1498375	Informed
2021-07-11	78347066	36994193	143499202	1525867	Informed
2021-07-12	79901496	37431899	147295799	1554430	Informed
2021-07-13	81479196	37871567	151052916	1577700	Informed
2021-07-14	83084406	38344353	154988966	1605210	Informed
2021-07-15	84714971	38801552	158849022	1630565	Informed
2021-07-16	86371730	39242667	162907791	1656759	Informed
2021-07-17	88055960	39731363	166998697	1684230	Informed
2021-07-18	89769277	40263571	171224743	1713317	Informed
2021-07-19	91508965	40717033	175558763	1739688	Informed
2021-07-20	93275226	41232987	179849941	1766261	Informed
2021-07-21	95071426	41750547	184297762	1796200	Informed
2021-07-22	96892547	42254589	188862743	1821121	Informed
2021-07-23	98742303	42768565	193585340	1849756	Informed
2021-07-24	100619539	43270118	198286445	1877236	Informed
2021-07-25	102524355	43802547	203057468	1904816	Informed
2021-07-26	104456179	44332771	207971180	1931824	Informed
2021-07-27	106416310	44865371	212943109	1960131	Informed
2021-07-28	108405610	45427600	217937213	1989300	Informed
2021-07-29	110421878	45954911	223124337	2016268	Informed
2021-07-30	112465944	46462164	228261493	2044066	Informed
2021-07-31	114535249	46980670	233729186	2069305	Informed
2021-08-01	116635336	47530770	239209678	2100087	Informed
2021-08-02	118761018	48097275	244560350	2125682	Informed
2021-08-03	120914133	48705386	250198037	2153115	Informed
2021-08-04	123093289	49249880	255925716	2179156	Informed
2021-08-05	125300519	49843756	261689999	2207230	Informed
2021-08-06	127533680	50460922	267581146	2233161	Informed
2021-08-07	129793471	51022700	273422270	2259791	Informed
2021-08-08	132079296	51603008	279599690	2285825	Informed
2021-08-09	134394068	52213235	285667262	2314772	Informed
2021-08-10	136731454	52796898	291682947	2337386	Informed
2021-08-11	139095150	53404929	298032514	2363696	Informed
2021-08-12	141484350	53980712	304480759	2389200	Informed
2021-08-13	143896986	54600058	310744146	2412636	Informed
2021-08-14	146336282	55067313	317195002	2439296	Informed
2021-08-15	148797940	55672656	323668768	2461658	Informed
2021-08-16	151282267	56285573	330456962	2484327	Informed
2021-08-17	153791577	56898725	337237695	2509310	Informed
2021-08-18	156321654	57499995	343918163	2530077	Informed
2021-08-19	158879519	58126897	350770669	2557865	Informed
2021-08-20	161453669	58729433	357599009	2574150	Informed
2021-08-21	164052342	59343838	364774915	2598673	Informed
2021-08-22	166671770	59931287	371672132	2619428	Informed
