date	value	lower_ci	upper_ci	incidence	scenario
2021-04-15	14138985	13175833	15134336	NA	Informed
2021-04-16	14235453	13112217	15411163	96468	Informed
2021-04-17	14334824	13055852	15678551	99371	Informed
2021-04-18	14437044	13013723	15944409	102220	Informed
2021-04-19	14541893	12981049	16206837	104849	Informed
2021-04-20	14649426	12957472	16474547	107533	Informed
2021-04-21	14760417	12944222	16739016	110991	Informed
2021-04-22	14874284	12930283	17012771	113867	Informed
2021-04-23	14991390	12919615	17283084	117106	Informed
2021-04-24	15111445	12909997	17574295	120055	Informed
2021-04-25	15234202	12908699	17846014	122757	Informed
2021-04-26	15359409	12914402	18151520	125207	Informed
2021-04-27	15489162	12915925	18447301	129753	Informed
2021-04-28	15621045	12925635	18768329	131883	Informed
2021-04-29	15757930	12927264	19093879	136885	Informed
2021-04-30	15898104	12937863	19422805	140174	Informed
2021-05-01	16042030	12957490	19753540	143926	Informed
2021-05-02	16187284	12966251	20110653	145254	Informed
2021-05-03	16335996	12979865	20463721	148712	Informed
2021-05-04	16489676	13002425	20841482	153680	Informed
2021-05-05	16646423	13031724	21210068	156747	Informed
2021-05-06	16807226	13056642	21594679	160803	Informed
2021-05-07	16972087	13077368	22001487	164861	Informed
2021-05-08	17140381	13094067	22403727	168294	Informed
2021-05-09	17312074	13119046	22833568	171693	Informed
2021-05-10	17488398	13140925	23254298	176324	Informed
2021-05-11	17668445	13175976	23712783	180047	Informed
2021-05-12	17853222	13195276	24163472	184777	Informed
2021-05-13	18041556	13231764	24640205	188334	Informed
2021-05-14	18233899	13268242	25124889	192343	Informed
2021-05-15	18430712	13293818	25637529	196813	Informed
2021-05-16	18632382	13321197	26157849	201670	Informed
2021-05-17	18838903	13365180	26685123	206521	Informed
2021-05-18	19049178	13394445	27240931	210275	Informed
2021-05-19	19264794	13426785	27797073	215616	Informed
2021-05-20	19484457	13468687	28367760	219663	Informed
2021-05-21	19710710	13501377	28945046	226253	Informed
2021-05-22	19941874	13535196	29574061	231164	Informed
2021-05-23	20176429	13568975	30211943	234555	Informed
2021-05-24	20417514	13612794	30857672	241085	Informed
2021-05-25	20663690	13652710	31525557	246176	Informed
2021-05-26	20916145	13699962	32236856	252455	Informed
2021-05-27	21172592	13735572	32924677	256447	Informed
2021-05-28	21435796	13774979	33625589	263204	Informed
2021-05-29	21704683	13815590	34374876	268887	Informed
2021-05-30	21979404	13865387	35146008	274721	Informed
2021-05-31	22259861	13909901	35924693	280457	Informed
2021-06-01	22547916	13951394	36732114	288055	Informed
2021-06-02	22842069	13996376	37569281	294153	Informed
2021-06-03	23143664	14025373	38426639	301595	Informed
2021-06-04	23452782	14082756	39327891	309118	Informed
2021-06-05	23768184	14119143	40230620	315402	Informed
2021-06-06	24091659	14176358	41161546	323475	Informed
2021-06-07	24422554	14217085	42161054	330895	Informed
2021-06-08	24761452	14263786	43150171	338898	Informed
2021-06-09	25108326	14304796	44176128	346874	Informed
2021-06-10	25462638	14353213	45205047	354312	Informed
2021-06-11	25827219	14406694	46293467	364581	Informed
2021-06-12	26199602	14454813	47441749	372383	Informed
2021-06-13	26579714	14502428	48570208	380112	Informed
2021-06-14	26969891	14547636	49748464	390177	Informed
2021-06-15	27369604	14599751	50991743	399713	Informed
2021-06-16	27777768	14660000	52257843	408164	Informed
2021-06-17	28196118	14711803	53606202	418350	Informed
2021-06-18	28624045	14761208	54895884	427927	Informed
2021-06-19	29061241	14827605	56271205	437196	Informed
2021-06-20	29509993	14883664	57664600	448752	Informed
2021-06-21	29967788	14937505	59175757	457795	Informed
2021-06-22	30436376	14990428	60690087	468588	Informed
2021-06-23	30916412	15023783	62231008	480036	Informed
2021-06-24	31406310	15084962	63869926	489898	Informed
2021-06-25	31908250	15157577	65480862	501940	Informed
2021-06-26	32420352	15210314	67106206	512102	Informed
2021-06-27	32945789	15274996	68921296	525437	Informed
2021-06-28	33482216	15321875	70695902	536427	Informed
2021-06-29	34031940	15392685	72550662	549724	Informed
2021-06-30	34592578	15455119	74430846	560638	Informed
2021-07-01	35166394	15516665	76376651	573816	Informed
2021-07-02	35752882	15574854	78365334	586488	Informed
2021-07-03	36352590	15652572	80403710	599708	Informed
2021-07-04	36965075	15699533	82474055	612485	Informed
2021-07-05	37591411	15745086	84698767	626336	Informed
2021-07-06	38231439	15825623	86926398	640028	Informed
2021-07-07	38885834	15888992	89149775	654395	Informed
2021-07-08	39553951	15931924	91565176	668117	Informed
2021-07-09	40236115	16026917	93951392	682164	Informed
2021-07-10	40932914	16067128	96427359	696799	Informed
2021-07-11	41644563	16130841	99043995	711649	Informed
2021-07-12	42372250	16194245	101563721	727687	Informed
2021-07-13	43114635	16258961	104284671	742385	Informed
2021-07-14	43873422	16330261	107011028	758787	Informed
2021-07-15	44645696	16402289	109852293	772274	Informed
2021-07-16	45437372	16481414	112776920	791676	Informed
2021-07-17	46246281	16540872	115765997	808909	Informed
2021-07-18	47069116	16606543	118862656	822835	Informed
2021-07-19	47909836	16677818	121910016	840720	Informed
2021-07-20	48766936	16736272	125124417	857100	Informed
2021-07-21	49644339	16813285	128433751	877403	Informed
2021-07-22	50539083	16877625	131887289	894744	Informed
2021-07-23	51450077	16949610	135252606	910994	Informed
2021-07-24	52379792	17001527	138784937	929715	Informed
2021-07-25	53327480	17099500	142427091	947688	Informed
2021-07-26	54293610	17160621	145950934	966130	Informed
2021-07-27	55278800	17222135	149765363	985190	Informed
2021-07-28	56281668	17292566	153612516	1002868	Informed
2021-07-29	57304734	17368245	157562246	1023066	Informed
2021-07-30	58348206	17444650	161643035	1043472	Informed
2021-07-31	59410666	17517249	165866727	1062460	Informed
2021-08-01	60492644	17579522	170031613	1081978	Informed
2021-08-02	61594801	17653216	174261314	1102157	Informed
2021-08-03	62716951	17737726	178647162	1122150	Informed
2021-08-04	63859709	17796642	183180148	1142758	Informed
2021-08-05	65023216	17864343	187542015	1163507	Informed
2021-08-06	66207098	17948703	192466378	1183882	Informed
2021-08-07	67411729	17998329	197218567	1204631	Informed
2021-08-08	68638388	18095874	201848178	1226659	Informed
2021-08-09	69885877	18158832	206991329	1247489	Informed
2021-08-10	71153773	18225281	212078004	1267896	Informed
2021-08-11	72447778	18301659	217137285	1294005	Informed
