date	value	lower_ci	upper_ci	incidence	scenario
2021-04-30	19078058	17876284	20316778	NA	Informed
2021-05-01	19387171	17948001	20877285	309113	Informed
2021-05-02	19701056	18031714	21452604	313885	Informed
2021-05-03	20020518	18126692	22018641	319462	Informed
2021-05-04	20342588	18223054	22608859	322070	Informed
2021-05-05	20669249	18327380	23191804	326661	Informed
2021-05-06	21000687	18441913	23781886	331438	Informed
2021-05-07	21334664	18539241	24389064	333977	Informed
2021-05-08	21670176	18644313	25004863	335512	Informed
2021-05-09	22008109	18751510	25613459	337933	Informed
2021-05-10	22347907	18865214	26249322	339798	Informed
2021-05-11	22688434	18963317	26874064	340527	Informed
2021-05-12	23030176	19067069	27499776	341742	Informed
2021-05-13	23372932	19181413	28143840	342756	Informed
2021-05-14	23715045	19267903	28764816	342113	Informed
2021-05-15	24055651	19373710	29409123	340606	Informed
2021-05-16	24397152	19461970	30062727	341501	Informed
2021-05-17	24737992	19563644	30696906	340840	Informed
2021-05-18	25077109	19654863	31328504	339117	Informed
2021-05-19	25413513	19741296	31968707	336404	Informed
2021-05-20	25747738	19833660	32617178	334225	Informed
2021-05-21	26078987	19921681	33235927	331249	Informed
2021-05-22	26409129	20008097	33873153	330142	Informed
2021-05-23	26735775	20088195	34516503	326646	Informed
2021-05-24	27059530	20156576	35145646	323755	Informed
2021-05-25	27382130	20240155	35770806	322600	Informed
2021-05-26	27699341	20328503	36375689	317211	Informed
2021-05-27	28013465	20389553	36978771	314124	Informed
2021-05-28	28323729	20462083	37608486	310264	Informed
2021-05-29	28631064	20539240	38205285	307335	Informed
2021-05-30	28933479	20608570	38813693	302415	Informed
2021-05-31	29232033	20679017	39394327	298554	Informed
2021-06-01	29525109	20751376	39967191	293076	Informed
2021-06-02	29813977	20812426	40559726	288868	Informed
2021-06-03	30099256	20897709	41131160	285279	Informed
2021-06-04	30381210	20956510	41680217	281954	Informed
2021-06-05	30658775	21024576	42242514	277565	Informed
2021-06-06	30930156	21074540	42783746	271381	Informed
2021-06-07	31198599	21162851	43318050	268443	Informed
2021-06-08	31462642	21235421	43879413	264043	Informed
2021-06-09	31722143	21315552	44389643	259501	Informed
2021-06-10	31977713	21380735	44903342	255570	Informed
2021-06-11	32231201	21460022	45426636	253488	Informed
2021-06-12	32478349	21533764	45927808	247148	Informed
2021-06-13	32720195	21625638	46417812	241846	Informed
2021-06-14	32957916	21693124	46897870	237721	Informed
2021-06-15	33192746	21764290	47393475	234830	Informed
2021-06-16	33424401	21838868	47875660	231655	Informed
2021-06-17	33653491	21918831	48373311	229090	Informed
2021-06-18	33879640	22004119	48837752	226149	Informed
2021-06-19	34102208	22100673	49288367	222568	Informed
2021-06-20	34323076	22191175	49733953	220868	Informed
2021-06-21	34540599	22258373	50198654	217523	Informed
2021-06-22	34756951	22352148	50647370	216352	Informed
2021-06-23	34972905	22427350	51111498	215954	Informed
2021-06-24	35185648	22512315	51536460	212743	Informed
2021-06-25	35396981	22598516	51999552	211333	Informed
2021-06-26	35606894	22703581	52422706	209913	Informed
2021-06-27	35814528	22801276	52869276	207634	Informed
2021-06-28	36021474	22893731	53307671	206946	Informed
2021-06-29	36224362	22976112	53760333	202888	Informed
2021-06-30	36426385	23065900	54161552	202023	Informed
2021-07-01	36625362	23171172	54616133	198977	Informed
2021-07-02	36823637	23270753	55042032	198275	Informed
2021-07-03	37018378	23357062	55476556	194741	Informed
2021-07-04	37211090	23453502	55923645	192712	Informed
2021-07-05	37403684	23555184	56337057	192594	Informed
2021-07-06	37593031	23641673	56765566	189347	Informed
2021-07-07	37780134	23745336	57181587	187103	Informed
2021-07-08	37964892	23811751	57641934	184758	Informed
2021-07-09	38148310	23927964	58029129	183418	Informed
2021-07-10	38330221	24010080	58466393	181911	Informed
2021-07-11	38511117	24139907	58931097	180896	Informed
2021-07-12	38688647	24216950	59332874	177530	Informed
2021-07-13	38864793	24302791	59711052	176146	Informed
2021-07-14	39039844	24387654	60178505	175051	Informed
2021-07-15	39212801	24475646	60583237	172957	Informed
2021-07-16	39385339	24585529	61003739	172538	Informed
2021-07-17	39557000	24681910	61411145	171661	Informed
2021-07-18	39726008	24764021	61843049	169008	Informed
2021-07-19	39893842	24863548	62286616	167834	Informed
2021-07-20	40060183	24960213	62698136	166341	Informed
2021-07-21	40224381	25019659	63119582	164198	Informed
2021-07-22	40387048	25110385	63574343	162667	Informed
2021-07-23	40547010	25194970	64004605	159962	Informed
2021-07-24	40707955	25271325	64458410	160945	Informed
2021-07-25	40866912	25337248	64865358	158957	Informed
2021-07-26	41025582	25405137	65314016	158670	Informed
2021-07-27	41182594	25496135	65784205	157012	Informed
2021-07-28	41340022	25556802	66123191	157428	Informed
2021-07-29	41497126	25627135	66602851	157104	Informed
2021-07-30	41651517	25708911	67029329	154391	Informed
2021-07-31	41805774	25773075	67474425	154257	Informed
2021-08-01	41959062	25833402	67926986	153288	Informed
2021-08-02	42109932	25881210	68350007	150870	Informed
2021-08-03	42259987	25950776	68787857	150055	Informed
2021-08-04	42409517	26009208	69259572	149530	Informed
2021-08-05	42560925	26065598	69680319	151408	Informed
2021-08-06	42708592	26130838	70091343	147667	Informed
2021-08-07	42856455	26173139	70570553	147863	Informed
2021-08-08	43003572	26232872	70997282	147117	Informed
2021-08-09	43150099	26282625	71434128	146527	Informed
2021-08-10	43296084	26327813	71924517	145985	Informed
2021-08-11	43440791	26359520	72387792	144707	Informed
2021-08-12	43585294	26424572	72894367	144503	Informed
2021-08-13	43730536	26460687	73371984	145242	Informed
2021-08-14	43875780	26494108	73774711	145244	Informed
2021-08-15	44020271	26538318	74284026	144491	Informed
2021-08-16	44164318	26583742	74752867	144047	Informed
2021-08-17	44307513	26616621	75254610	143195	Informed
2021-08-18	44452855	26676542	75735292	145342	Informed
2021-08-19	44594933	26690022	76242493	142078	Informed
2021-08-20	44738487	26723233	76691728	143554	Informed
2021-08-21	44882427	26751983	77244390	143940	Informed
2021-08-22	45027200	26799248	77796115	144773	Informed
2021-08-23	45169693	26831690	78305130	142493	Informed
2021-08-24	45313249	26804382	78826794	143556	Informed
2021-08-25	45456841	26881892	79348437	143592	Informed
2021-08-26	45602484	26880211	79844761	145643	Informed
